gene	gene_start	gene_end	CHROM	gene_length
658	Sphkap	83254139	83408200	1	154061
659	4933436I20Rik	83659550	83911571	1	252021
660	Pid1	84037231	84336173	1	298942
661	Dner	84369839	84696221	1	326382
662	Trip12	84721189	84840516	1	119327
663	Fbxo36	84839841	84900487	1	60646
664	Slc16a14	84905898	84935134	1	29236
665	C130026I21Rik	84992690	85246397	1	253707
666	A530032D15Rik	85083069	85109449	1	26380
667	Gm10553	85099512	85101074	1	1562
668	A530040E14Rik	85105946	85114032	1	8086
669	Gm16028	85246851	85255465	1	8614
670	Gm16025	85326729	85342615	1	15886
671	Gm16092	85511133	85527161	1	16028
672	G530012D18Rik	85575676	85577295	1	1619
673	Sp110	85576899	85598817	1	21918
674	Gm16094	85599286	85599839	1	553
675	Sp140	85600703	85645037	1	44334
676	Gm10552	85604085	85611896	1	7811
677	Gm17017	85641222	85650585	1	9363
678	Sp100	85650050	85709998	1	59948
679	A630001G21Rik	85717083	85778643	1	61560
680	9930111H07Rik	85775271	85784694	1	9423
681	Cab39	85793441	85851576	1	58135
682	Itm2c	85894281	85908675	1	14394
683	4933407L21Rik	85928727	85940624	1	11897
684	Gm28884	85933247	85937332	1	4085
685	Gpr55	85938318	85961007	1	22689
686	Gm28100	85972365	85986917	1	14552
687	Spata3	86018068	86029248	1	11180
688	2810459M11Rik	86045863	86055456	1	9593
689	Psmd1	86064619	86139151	1	74532
690	Htr2b	86099026	86111970	1	12944
691	Armc9	86154810	86278284	1	123474
692	Gm16341	86275509	86301375	1	25866
693	Gm28626	86303195	86304059	1	864
694	B3gnt7	86303234	86307305	1	4071
695	Ncl	86344719	86359400	1	14681
696	C130036L24Rik	86359584	86373791	1	14207
697	Nmur1	86386303	86426228	1	39925
698	Tex44	86426329	86428052	1	1723
699	Ptma	86526726	86530712	1	3986
700	Pde6d	86543022	86582629	1	39607
701	Cops7b	86582904	86609375	1	26471
702	Nppc	86666291	86670571	1	4280
703	Dis3l2	86703819	87050095	1	346276
704	Gm29055	86774819	86776528	1	1709
705	Gm28375	86929387	87057596	1	128209
706	Gm29371	87080171	87096418	1	16247
707	Alppl2	87086695	87089928	1	3233
708	Alpi	87098002	87101606	1	3604
709	Akp3	87125008	87127912	1	2904
710	Gm29374	87142874	87146983	1	4109
711	Ecel1	87147655	87156521	1	8866
712	Prss56	87183313	87188405	1	5092
713	Chrnd	87190637	87200070	1	9433
714	Chrng	87205811	87212694	1	6883
715	Eif4e2	87213914	87240488	1	26574
716	Efhd1	87264363	87310839	1	46476
717	Efhd1os	87264481	87265174	1	693
718	Gigyf2	87327003	87450796	1	123793
719	Kcnj13	87386363	87394729	1	8366
720	Snorc	87470271	87475482	1	5211
721	Ngef	87476834	87573870	1	97036
722	Neu2	87509889	87596670	1	86781
723	Inpp5d	87620312	87720507	1	100195
724	Atg16l1	87756013	87792428	1	36415
725	Sag	87803680	87845158	1	41478
726	Dgkd	87853287	87944490	1	91203
727	Gm19582	87853347	87854299	1	952
728	Usp40	87945121	88008551	1	63430
729	Gm20528	88055393	88218584	1	163191
730	Ugt1a10	88055411	88219004	1	163593
731	Ugt1a9	88070800	88218997	1	148197
732	Ugt1a8	88087813	88219004	1	131191
733	Ugt1a7c	88095064	88220002	1	124938
734	Ugt1a6b	88103252	88219003	1	115751
735	Ugt1a6a	88134809	88218997	1	84188
736	Ugt1a5	88166012	88218997	1	52985
737	Ugt1a2	88200601	88218997	1	18396
738	Dnajb3	88204732	88205782	1	1050
739	Ugt1a1	88211959	88218997	1	7038
740	Mroh2a	88227020	88262289	1	35269
741	Hjurp	88262471	88277633	1	15162
742	Trpm8	88303283	88388851	1	85568
743	4930453O03Rik	88347489	88352930	1	5441
744	Spp2	88406961	88426438	1	19477
745	Gm29538	88443969	88462608	1	18639
746	Gm28888	88459683	88465558	1	5875
747	Glrp1	88499871	88510066	1	10195
748	Gm19589	88551517	88562167	1	10650
749	Gm29336	88656308	88658100	1	1792
750	Arl4c	88673125	88701876	1	28751
751	Platr5	88754890	88755736	1	846
752	Gm29337	88868475	88875410	1	6935
753	1700067G17Rik	89016113	89022210	1	6097
754	Sh3bp4	89070415	89155068	1	84653
755	Gm28342	89302719	89358144	1	55425
756	C030007H22Rik	89360342	89406133	1	45791
757	Agap1	89454806	89897617	1	442811
758	Gm28499	89568765	89576602	1	7837
759	4933400F21Rik	89650529	89683908	1	33379
760	Gbx2	89927956	89931179	1	3223
761	D130058E05Rik	89930261	89933290	1	3029
762	Asb18	89950220	90014577	1	64357
763	Iqca	90042132	90153401	1	111269
764	4930434B07Rik	90153628	90159462	1	5834
765	Ackr3	90203980	90216751	1	12771
766	Gm28721	90255276	90260120	1	4844
767	Gm28723	90280458	90283912	1	3454
768	Gm28722	90453394	90454501	1	1107
769	Cops8	90602981	90613341	1	10360
770	Gm9991	90675161	90679793	1	4632
771	Col6a3	90765923	90843971	1	78048
772	Mlph	90915085	90951142	1	36057
773	Prlh	90953108	90954027	1	919
774	Rab17	90958133	90969661	1	11528
775	Gm28199	90974459	90975260	1	801
776	Lrrfip1	90998779	91128940	1	130161
777	Rbm44	91145103	91170795	1	25692
778	Ramp1	91180046	91225196	1	45150
779	Ube2f	91250337	91290337	1	40000
780	Scly	91298338	91321075	1	22737
781	Gm17090	91305092	91321101	1	16009
782	Espnl	91322075	91348306	1	26231
783	Klhl30	91351016	91362416	1	11400
784	Erfe	91366430	91374217	1	7787
785	Ilkap	91373861	91398700	1	24839
786	1700020N18Rik	91404879	91406029	1	1150
787	Hes6	91411483	91413222	1	1739
788	Per2	91415982	91459324	1	43342
789	Gm28382	91483024	91484774	1	1750
790	Traf3ip1	91494694	91529307	1	34613
791	Asb1	91540714	91559589	1	18875
792	Gm28380	91611406	91624500	1	13094
793	Gm29100	91798528	91802937	1	4409
794	Twist2	91801461	91848028	1	46567
795	Gm29101	91822515	91823985	1	1470
796	Hdac4	91928779	92180341	1	251562
797	Gm29099	92324510	92329888	1	5378
798	Ndufa10	92439010	92473860	1	34850
799	Olfr1416	92475925	92485113	1	9188
800	Olfr1415	92489101	92496101	1	7000
801	Olfr1414	92506366	92518661	1	12295
802	Olfr1413	92571322	92574397	1	3075
803	1700054K02Rik	92572374	92572749	1	375
804	Olfr1412	92585779	92591375	1	5596
805	Olfr1411	92594411	92597753	1	3342
806	Olfr1410	92605782	92614806	1	9024
807	Olfr12	92617788	92623412	1	5624
808	Cops9	92637145	92641985	1	4840
809	Otos	92644218	92648841	1	4623
810	Gm29483	92714234	92717202	1	2968
811	Gm29482	92759213	92760480	1	1267
812	Gm29481	92820958	92837896	1	16938
813	Gpc1	92831645	92860779	1	29134
814	Gm29480	92842177	92848771	1	6594
815	Ankmy1	92870129	92902906	1	32777
816	Dusp28	92906981	92908435	1	1454
817	5033417F24Rik	92908378	92910764	1	2386
818	Rnpepl1	92910783	92920841	1	10058
819	9430060I03Rik	92933526	92950590	1	17064
820	Capn10	92934376	92947941	1	13565
821	Gpr35	92950865	92982686	1	31821
822	Aqp12	93006334	93012269	1	5935
823	Kif1a	93015464	93101822	1	86358
824	Gm28086	93122931	93124103	1	1172
825	Agxt	93135240	93145421	1	10181
826	Mab21l4	93151349	93160948	1	9599
827	Crocc2	93168725	93231072	1	62347
828	Sned1	93235841	93301065	1	65224
829	Mterf4	93299211	93305863	1	6652
830	Gm28535	93305964	93317309	1	11345
831	Pask	93308778	93342789	1	34011
832	Ppp1r7	93342854	93373489	1	30635
833	Ano7	93373930	93404303	1	30373
834	Hdlbp	93405940	93478801	1	72861
835	Sept2	93478964	93510260	1	31296
836	Farp2	93512079	93621976	1	109897
837	Stk25	93627654	93658659	1	31005
838	Gm28536	93635193	93636509	1	1316
839	Bok	93685660	93695764	1	10104
840	Thap4	93701935	93754780	1	52845
841	Gm10550	93731104	93751072	1	19968
842	Atg4b	93754905	93790610	1	35705
843	Dtymk	93792576	93801934	1	9358
844	Ing5	93803965	93822095	1	18130
845	D2hgdh	93825240	93852348	1	27108
846	Gal3st2	93861346	93876494	1	15148
847	Gal3st2b	93918311	93942650	1	24339
848	Gal3st2c	93990509	94017147	1	26638
849	Neu4	94020493	94028334	1	7841
850	Pdcd1	94038305	94052553	1	14248
851	4930440C22Rik	94797083	94802452	1	5369
852	Fam174a	95313623	95335284	1	21661
853	St8sia4	95587682	95667571	1	79889
854	4930598F16Rik	95701184	95716518	1	15334
855	1700063A18Rik	95990659	96021758	1	31099
856	Gm29601	96543059	96556703	1	13644
857	4930533P14Rik	96612057	96662573	1	50516
858	Slco4c1	96816270	96872171	1	55901
859	Panct2	96871126	96907796	1	36670
860	Gm28901	97024516	97025565	1	1049
861	Slco6c1	97059038	97128206	1	69168
862	D1Ertd622e	97606318	97662074	1	55756
863	Ppip5k2	97706048	97770411	1	64363
864	Gin1	97770197	97793709	1	23512
865	Pam	97821095	98095632	1	274537
866	B230216N24Rik	98031868	98057680	1	25812
867	1810006J02Rik	98131467	98144655	1	13188
868	Gm29461	98173648	98190698	1	17050
869	Slco6d1	98421127	98516991	1	95864
870	Gm7967	98589517	98607384	1	17867
871	Cntnap5b	99772765	100484849	1	712084
872	Gm20268	101155809	101175202	1	19393
873	Gm28187	101892958	101895091	1	2133
874	Cdh20	104768529	104995481	1	226952
875	Gm15699	104911431	104912333	1	902
876	Gm29012	105116454	105127366	1	10912
877	Rnf152	105276917	105356710	1	79793
878	Gm17634	105356007	105361630	1	5623
879	Gm28403	105382260	105569139	1	186879
880	Pign	105518426	105663662	1	145236
881	Gm28404	105564126	105564578	1	452
882	Relch	105663913	105755191	1	91278
883	Tnfrsf11a	105780718	105847981	1	67263
884	Gm7160	105979350	105990282	1	10932
885	Zcchc2	105990406	106034074	1	43668
886	Gm20753	106152625	106171524	1	18899
887	Phlpp1	106171752	106394250	1	222498
888	A530053M12Rik	106400178	106401987	1	1809
889	Bcl2	106538178	106714274	1	176096
890	D630008O14Rik	106541943	106575045	1	33102
891	Kdsr	106720459	106759727	1	39268
892	Vps4b	106764071	106796667	1	32596
893	Serpinb5	106861173	106883348	1	22175
894	Serpinb12	106934449	106957080	1	22631
895	Serpinb13	106980984	107001195	1	20211
896	Serpinb3a	107045605	107052303	1	6698
897	Serpinb3d	107078167	107083506	1	5339
898	Serpinb3b	107153961	107278361	1	124400
899	Serpinb3c	107271201	107278371	1	7170
900	Serpinb11	107361929	107380475	1	18546
901	Gm15391	107385200	107387412	1	2212
902	Serpinb7	107399655	107435399	1	35744
903	Serpinb2	107511423	107525598	1	14175
904	Serpinb8	107590006	107610484	1	20478
905	Gm15389	107687008	107693514	1	6506
906	D830032E09Rik	107936709	108028337	1	91628
907	Cdh7	109982710	110140157	1	157447
908	Cdh19	110888326	110977363	1	89037
909	Gm29088	111385690	111446645	1	60955
910	Dsel	111858706	111864918	1	6212
911	Gm28189	113289340	113290365	1	1025
912	9330185C12Rik	113891385	113964134	1	72749
913	Cntnap5a	115684756	116587323	1	902567
914	Gm19965	116802983	116823410	1	20427
915	Zfp813-ps	117603878	117606484	1	2606
916	Gm28363	117697131	117727441	1	30310
917	B020011L13Rik	117781133	117803359	1	22226
918	Gm28360	117830081	117854496	1	24415
919	Gm28168	117928015	117949988	1	21973
920	Gm7145	117965939	117986884	1	20945
921	Gm29106	118176542	118202307	1	25765
922	Tsn	118294778	118311416	1	16638
923	Nifk	118321839	118333822	1	11983
924	Gm28867	118357312	118363449	1	6137
925	Clasp1	118389058	118609497	1	220439
926	2900060B14Rik	118458652	118459267	1	615
927	Tfcp2l1	118627946	118685168	1	57222
928	Gli2	118834132	119053619	1	219487
929	Gm26831	119058469	119059848	1	1379
930	Gm29456	119305346	119326833	1	21487
931	Gm29455	119329242	119385581	1	56339
932	Inhbb	119415465	119422248	1	6783
933	Ralb	119470305	119504794	1	34489
934	Gm27184	119520090	119526359	1	6269
935	Tmem185b	119526160	119528983	1	2823
936	3830432H09Rik	119529480	119536165	1	6685
937	Epb41l5	119545037	119648936	1	103899
938	Ptpn4	119652467	119837613	1	185146
939	Gm28209	119903130	119906897	1	3767
940	Tmem177	119907890	119913208	1	5318
941	Cfap221	119923341	119997190	1	73849
942	Sctr	120006894	120063536	1	56642
943	Tmem37	120067377	120074074	1	6697
944	Dbi	120113280	120121078	1	7798
945	3110009E18Rik	120121187	120188189	1	67002
946	Steap3	120190757	120265255	1	74498
947	C1ql2	120340582	120343174	1	2592
948	1700012E03Rik	120435805	120438455	1	2650
949	Marco	120474538	120505024	1	30486
950	En1	120602418	120607992	1	5574
951	2610027F03Rik	120621740	120679758	1	58018
952	Gm29346	120758443	120763565	1	5122
953	Gm29345	120816500	120836997	1	20497
954	Gm29348	120847989	120857486	1	9497
955	Gm29347	120856674	120858010	1	1336
956	Celrr	121087474	121178441	1	90967
957	Gm29359	121224276	121227526	1	3250
958	Insig2	121305522	121332589	1	27067
959	2210011K15Rik	121355116	121359900	1	4784
960	Ccdc93	121431049	121506460	1	75411
961	Gm15392	121489296	121493203	1	3907
962	Htr5b	121509842	121528465	1	18623
963	Ddx18	121553835	121567989	1	14154
964	Gm28590	122205145	122252180	1	47035
965	Dpp10	123332142	124846039	1	1513897
966	1700121L03Rik	125190282	125197455	1	7173
967	Actr3	125392905	125435727	1	42822
968	Gm28706	125444567	125447398	1	2831
969	Slc35f5	125561016	125595820	1	34804
970	Gpr39	125676995	125873862	1	196867
971	Lypd1	125867622	125912214	1	44592
972	Nckap5	125913637	126830632	1	916995
973	4930599A14Rik	126872203	126876589	1	4386
974	Mgat5	127205018	127488336	1	283318
975	Tmem163	127486546	127678096	1	191550
976	Acmsd	127729413	127767978	1	38565
977	2900009J06Rik	127753616	127774092	1	20476
978	Ccnt2	127774164	127808061	1	33897
979	Map3k19	127814791	127855031	1	40240
980	Rab3gap1	127868773	127943868	1	75095
981	Zranb3	127954670	128103001	1	148331
982	Gm28800	127959516	127967452	1	7936
983	R3hdm1	128103324	128237736	1	134412
984	Ubxn4	128244162	128279378	1	35216
985	Lct	128284756	128328318	1	43562
986	Mcm6	128331590	128359664	1	28074
987	Dars	128363707	128417359	1	53652
988	Cxcr4	128588199	128592290	1	4091
989	Gm26686	128770599	128774421	1	3822
990	Thsd7b	129273344	130219278	1	945934
991	Gm16081	130269950	130281258	1	11308
992	Cd55b	130388537	130423009	1	34472
993	Gm15674	130422824	130437914	1	15090
994	Gm15675	130429781	130437191	1	7410
995	Cd55	130439027	130462744	1	23717
996	Gm16083	130462576	130557075	1	94499
997	Zp3r	130576713	130629621	1	52908
998	C4bp	130634773	130661632	1	26859
999	Pfkfb2	130690278	130729253	1	38975
1000	Yod1	130717327	130724358	1	7031
1001	AA986860	130731976	130744622	1	12646
1002	Gm28857	130740162	130741327	1	1165
1003	Gm28856	130766384	130784433	1	18049
1004	Fcamr	130800902	130814740	1	13838
1005	Gm15848	130809977	130824084	1	14107
1006	Pigr	130826684	130852249	1	25565
1007	Fcmr	130865669	130880791	1	15122
1008	Il24	130882074	130887454	1	5380
1009	Il20	130906985	130911451	1	4466
1010	Il19	130932656	130940101	1	7445
1011	Il10	131019845	131024974	1	5129
1012	Mapkapk2	131053700	131097826	1	44126
1013	Dyrk3	131127455	131138340	1	10885
1014	Eif2d	131153181	131187658	1	34477
1015	Rassf5	131176410	131245258	1	68848
1016	Ikbke	131254597	131279606	1	25009
1017	Gm28914	131259507	131260553	1	1046
1018	Gm28913	131263330	131266749	1	3419
1019	Srgap2	131285251	131527347	1	242096
1020	Gm29488	131406812	131409213	1	2401
1021	Fam72a	131527903	131539872	1	11969
1022	Avpr1b	131599239	131612000	1	12761
1023	Ctse	131638306	131675505	1	37199
1024	Rab7b	131688695	131715439	1	26744
1025	Slc26a9	131744022	131771504	1	27482
1026	Pm20d1	131797381	131821461	1	24080
1027	Slc41a1	131827977	131848865	1	20888
1028	Rab29	131867240	131872887	1	5647
1029	Nucks1	131910556	131936321	1	25765
1030	Slc45a3	131962967	131982969	1	20002
1031	Elk4	132007607	132026448	1	18841
1032	Mfsd4a	132022806	132067911	1	45105
1033	Cdk18	132112237	132139684	1	27447
1034	Gm29629	132139504	132142800	1	3296
1035	Lemd1	132191431	132259227	1	67796
1036	Gm29695	132191457	132209546	1	18089
1037	Gm10188	132229048	132229767	1	719
1038	Gm29630	132274716	132280411	1	5695
1039	Klhdc8a	132298626	132307357	1	8731
1040	Nuak2	132316126	132333488	1	17362
1041	F730311O21Rik	132342023	132349626	1	7603
1042	Tmcc2	132356315	132391281	1	34966
1043	Gm15849	132381129	132382509	1	1380
1044	Dstyk	132417555	132466958	1	49403
1045	6030442K20Rik	132466433	132477045	1	10612
1046	Rbbp5	132477435	132505659	1	28224
1047	Tmem81	132506230	132508639	1	2409
1048	Cntn2	132511782	132542939	1	31157
1049	Nfasc	132564690	132741757	1	177067
1050	Gm10538	132729355	132732826	1	3471
1051	Lrrn2	132880273	132940005	1	59732
1052	Mdm4	132959484	133025338	1	65854
1053	Pik3c2b	133046012	133108687	1	62675
1054	Gm28609	133050128	133068405	1	18277
1055	Ppp1r15b	133131143	133139783	1	8640
1056	Plekha6	133181321	133301219	1	119898
1057	Gm19461	133250398	133269808	1	19410
1058	Gm28040	133309827	133329722	1	19895
1059	Kiss1	133321875	133329901	1	8026
1060	Ren1	133350510	133360325	1	9815
1061	Etnk2	133363572	133380336	1	16764
1062	Sox13	133382303	133424377	1	42074
1063	Snrpe	133603871	133610291	1	6420
1064	Zc3h11a	133619871	133661380	1	41509
1065	Gm38394	133619940	133661318	1	41378
1066	Zbed6	133655879	133660885	1	5006
1067	Lax1	133679091	133690108	1	11017
1068	Atp2b4	133699457	133801041	1	101584
1069	Gm28441	133835189	133838372	1	3183
1070	Optc	133897200	133907999	1	10799
1071	Gm15851	133906531	133914822	1	8291
1072	Prelp	133910304	133921414	1	11110
1073	Gm1627	133962162	133971938	1	9776
1074	Fmod	134037254	134048277	1	11023
1075	Btg2	134075170	134079120	1	3950
1076	Chit1	134111242	134151540	1	40298
1077	Chil1	134182176	134190036	1	7860
1078	Mybph	134193448	134201231	1	7783
1079	Adora1	134199225	134235431	1	36206
1080	Myog	134289989	134292548	1	2559
1081	Ppfia4	134296783	134332928	1	36145
1082	Tmem183a	134346097	134361979	1	15882
1083	4933406M09Rik	134385940	134390981	1	5041
1084	Cyb5r1	134405781	134411740	1	5959
1085	Adipor1	134415378	134433351	1	17973
1086	Platr1	134435628	134439597	1	3969
1087	Klhl12	134455531	134491018	1	35487
1088	Rabif	134494648	134508774	1	14126
1089	Mgat4e	134540941	134549682	1	8741
1090	Kdm5b	134560171	134635285	1	75114
1091	Gm26783	134642254	134646520	1	4266
1092	Syt2	134646681	134749417	1	102736
1093	Ppp1r12b	134754658	134955940	1	201282
1094	Gm28892	134834142	134846415	1	12273
1095	Ube2t	134962565	134974162	1	11597
1096	Lgr6	134983301	135105276	1	121975
1097	Gm10535	135108961	135113378	1	4417
1098	Ptpn7	135132725	135145317	1	12592
1099	Arl8a	135146824	135156269	1	9445
1100	Gm15445	135152963	135153806	1	843
1101	Gpr37l1	135160234	135167681	1	7447
1102	Gm26642	135248561	135266443	1	17882
1103	Elf3	135253575	135258568	1	4993
1104	Rnpep	135262712	135284084	1	21372
1105	Timm17a	135295213	135313778	1	18565
1106	Lmod1	135324807	135368065	1	43258
1107	Shisa4	135371057	135375237	1	4180
1108	Ipo9	135382312	135430499	1	48187
1109	Gm28277	135409622	135414186	1	4564
1110	Nav1	135438848	135688105	1	249257
1111	Gm4793	135584773	135599948	1	15175
1112	Csrp1	135720061	135752232	1	32171
1113	Phlda3	135766119	135769136	1	3017
1114	Tnni1	135783065	135805622	1	22557
1115	Lad1	135818598	135833342	1	14744
1116	Tnnt2	135836354	135852260	1	15906
1117	Pkp1	135871395	135919207	1	47812
1118	Igfn1	135953585	136006342	1	52757
1119	Tmem9	136008150	136034267	1	26117
1120	Ascl5	136050804	136051370	1	566
1121	Cacna1s	136052901	136119822	1	66921
1122	Gm37759	136116577	136119822	1	3245
1123	Gm15850	136126178	136131183	1	5005
1124	Kif21b	136131389	136177998	1	46609
1125	Mroh3	136181786	136212828	1	31042
1126	Inava	136213531	136234264	1	20733
1127	Gm26568	136216074	136225071	1	8997
1128	A430034D21Rik	136247662	136250476	1	2814
1129	Gm37552	136252671	136255846	1	3175
1130	Gm26781	136259407	136274406	1	14999
1131	Gpr25	136259797	136260873	1	1076
1132	Camsap2	136268123	136346104	1	77981
1133	9230116N13Rik	136411916	136415519	1	3603
1134	Ddx59	136415271	136440158	1	24887
1135	Kif14	136467935	136531511	1	63576
1136	Gm37799	136541605	136555873	1	14268
1137	Gm33994	136576938	136579477	1	2539
1138	4933409D19Rik	136603033	136605468	1	2435
1139	Platr23	136622098	136624650	1	2552
1140	Zfp281	136624901	136630053	1	5152
1141	Gm19705	136670769	136688753	1	17984
1142	Platr22	136696211	136726142	1	29931
1143	Nr5a2	136842571	136960448	1	117877
1144	Gm4258	137898598	138000384	1	101786
1145	Gm26979	137917690	137921312	1	3622
1146	Gm26936	137928389	137969240	1	40851
1147	Gm26930	137932041	137933284	1	1243
1148	A430106G13Rik	137966531	137969918	1	3387
1149	Ptprc	138063407	138175306	1	111899
1150	Gm28556	138190194	138192127	1	1933
1151	Atp6v1g3	138273738	138289462	1	15724
1152	Nek7	138482875	138619749	1	136874
1153	Gm28501	138515615	138550009	1	34394
1154	Gm5833	138640095	138682077	1	41982
1155	Lhx9	138825186	138848577	1	23391
1156	2310009B15Rik	138851983	138856852	1	4869
1157	1700019P21Rik	138876272	138876951	1	679
1158	Dennd1b	138963869	139178960	1	215091
1159	4930596I21Rik	138977656	138979246	1	1590
1160	Crb1	139197056	139377077	1	180021
1161	4933436E23Rik	139379452	139402852	1	23400
1162	Gm34816	139408278	139413864	1	5586
1163	Zbtb41	139422382	139453005	1	30623
1164	Aspm	139454772	139494088	1	39316
1165	F13b	139501702	139523752	1	22050
1166	Cfhr1	139547053	139560272	1	13219
1167	Gm4788	139697623	139781243	1	83620
1168	Cfhr2	139804167	139858690	1	54523
1169	Cfh	140084708	140183280	1	98572
1170	Kcnt2	140246158	140612067	1	365909
1171	4930590L20Rik	140570176	140656404	1	86228
1172	Cdc73	143598800	143702893	1	104093
1173	B3galt2	143640664	143654614	1	13950
1174	Glrx2	143716338	143746774	1	30436
1175	Ro60	143750790	143777068	1	26278
1176	Uchl5	143777281	143807466	1	30185
1177	Gm29170	143777642	143781307	1	3665
1178	Rgs2	143999338	144004161	1	4823
1179	Rgs13	144138654	144177372	1	38718
1180	Rgs1	144242296	144249242	1	6946
1181	Rgs21	144516648	144567667	1	51019
1182	Rgs18	144752683	144775435	1	22752
1183	Gm29514	146419436	146494951	1	75515
1184	Brinp3	146494760	146902471	1	407711
1185	A230059L01Rik	146802965	146806022	1	3057
1186	Gm15584	146809831	146841696	1	31865
1187	Gm29515	148234517	148248378	1	13861
1188	Gm29020	149106115	149127320	1	21205
