gene	gene_start	gene_end	CHROM	gene_length
659	EVA1B	36787631	36789755	1	2124
660	STK40	36805229	36851525	1	46296
661	LSM10	36859037	36863509	1	4472
662	OSCP1	36883507	36916086	1	32579
663	SNORA63C	36884049	36884179	1	130
664	MRPS15	36921319	36929985	1	8666
665	CSF3R	36931644	36948915	1	17271
666	GRIK3	37261128	37500116	1	238988
667	MIR4255	37627164	37627235	1	71
668	LINC01137	37920480	37940044	1	19564
669	ZC3H12A	37940181	37949978	1	9797
670	MIR6732	37945831	37945890	1	59
671	MEAF6	37955561	37980367	1	24806
672	MIR5581	37966536	37966595	1	59
673	SNIP1	38000050	38019894	1	19844
674	DNALI1	38022541	38032458	1	9917
675	GNL2	38032413	38061586	1	29173
676	RSPO1	38076951	38100564	1	23613
677	C1orf109	38147242	38157914	1	10672
678	CDCA8	38158188	38175391	1	17203
679	EPHA10	38181648	38230792	1	49144
680	MANEAL	38259774	38267278	1	7504
681	YRDC	38268617	38273880	1	5263
682	C1orf122	38273462	38275126	1	1664
683	MTF1	38275246	38325264	1	50018
684	INPP5B	38326369	38412729	1	86360
685	SF3A3	38422652	38455694	1	33042
686	FHL3	38462442	38471186	1	8744
687	UTP11	38478406	38490492	1	12086
688	POU3F1	38509501	38512465	1	2964
689	MIR3659	38554903	38555001	1	98
690	LINC01343	38674706	38680439	1	5733
691	LINC01685	38940868	38942156	1	1288
692	RRAGC	39303871	39325444	1	21573
693	GJA9-MYCBP	39328162	39347298	1	19136
694	MYCBP	39328162	39339050	1	10888
695	LOC105378663	39339073	39341898	1	2825
696	GJA9	39339741	39347259	1	7518
697	RHBDL2	39351479	39407502	1	56023
698	AKIRIN1	39456916	39471737	1	14821
699	NDUFS5	39491967	39500308	1	8341
700	MACF1	39549839	39952810	1	402971
701	KIAA0754	39874745	39882154	1	7409
702	BMP8A	39957308	39995541	1	38233
703	OXCT2P1	39980538	39982341	1	1803
704	PPIEL	39987952	40025370	1	37418
705	PABPC4	40026490	40042462	1	15972
706	PABPC4-AS1	40030742	40038875	1	8133
707	SNORA55	40033046	40033182	1	136
708	HEYL	40089107	40105315	1	16208
709	NT5C1A	40124793	40137710	1	12917
710	HPCAL4	40144320	40157157	1	12837
711	PPIE	40204517	40229586	1	25069
712	BMP8B	40222854	40254537	1	31683
713	OXCT2	40235195	40237020	1	1825
714	LOC101929536	40254648	40255842	1	1194
715	TRIT1	40303782	40349176	1	45394
716	MYCL	40361100	40367589	1	6489
717	MFSD2A	40420784	40435640	1	14856
718	CAP1	40505737	40538321	1	32584
719	PPT1	40537133	40562924	1	25791
720	RLF	40627059	40706593	1	79534
721	TMCO2	40713609	40717355	1	3746
722	ZMPSTE24	40723908	40759852	1	35944
723	COL9A2	40766161	40782958	1	16797
724	SMAP2	40839399	40888994	1	49595
725	ZFP69B	40915736	40929387	1	13651
726	ZFP69	40942962	40962015	1	19053
727	EXO5	40974391	40981722	1	7331
728	ZNF684	40997309	41013838	1	16529
729	RIMS3	41086352	41131354	1	45002
730	NFYC-AS1	41154752	41157933	1	3181
731	NFYC	41157376	41237275	1	79899
732	MIR30E	41220027	41220118	1	91
733	MIR30C1	41222956	41223044	1	88
734	KCNQ4	41249459	41306124	1	56665
735	CITED4	41326726	41328035	1	1309
736	CTPS1	41445368	41478237	1	32869
737	SLFNL1-AS1	41480262	41509562	1	29300
738	SLFNL1	41481269	41487427	1	6158
739	SCMH1	41492874	41707978	1	215104
740	FOXO6	41827106	41849262	1	22156
741	FOXO6-AS1	41840676	41841341	1	665
742	EDN2	41944446	41950354	1	5908
743	HIVEP3	41972036	42384593	1	412557
744	GUCA2B	42619081	42621491	1	2410
745	GUCA2A	42628361	42630416	1	2055
746	FOXJ3	42642219	42801551	1	159332
747	RIMKLA	42846463	42889903	1	43440
748	ZMYND12	42896001	42921938	1	25937
749	CCDC30	42921778	43122861	1	201083
750	PPCS	42922165	42939049	1	16884
751	PPIH	43124094	43142429	1	18335
752	YBX1	43148089	43169476	1	21387
753	CLDN19	43198764	43205925	1	7161
754	P3H1	43212006	43232755	1	20749
755	C1orf50	43232920	43245161	1	12241
756	TMEM269-DT	43242337	43250566	1	8229
757	TMEM269	43250703	43266489	1	15786
758	SVBP	43272723	43283068	1	10345
759	ERMAP	43282793	43310662	1	27869
760	ZNF691	43312244	43318146	1	5902
761	LOC339539	43323293	43354463	1	31170
762	SLC2A1	43391046	43424539	1	33493
763	SLC2A1-AS1	43424720	43449029	1	24309
764	FAM183A	43613575	43622067	1	8492
765	EBNA1BP2	43629845	43638241	1	8396
766	MIR6733	43637323	43637383	1	60
767	CFAP57	43638001	43720029	1	82028
768	TMEM125	43735654	43739673	1	4019
769	C1orf210	43747551	43751252	1	3701
770	TIE1	43766653	43788779	1	22126
771	MPL	43803489	43820136	1	16647
772	CDC20	43824652	43828873	1	4221
773	ELOVL1	43829068	43833745	1	4677
774	MIR6734	43830319	43830386	1	67
775	MED8	43849588	43855471	1	5883
776	SZT2	43855570	43919918	1	64348
777	SZT2-AS1	43913449	43914315	1	866
778	MIR6735	43914210	43914282	1	72
779	HYI	43916674	43919660	1	2986
780	PTPRF	43991708	44089343	1	97635
781	KDM4A	44115820	44171189	1	55369
782	KDM4A-AS1	44165409	44173012	1	7603
783	ST3GAL3	44173168	44396837	1	223669
784	LOC101929592	44175076	44193014	1	17938
785	MIR6079	44304294	44304355	1	61
786	ARTN	44398992	44402912	1	3920
787	IPO13	44412622	44433694	1	21072
788	DPH2	44435682	44439041	1	3359
789	ATP6V0B	44440632	44443967	1	3335
790	B4GALT2	44444874	44456843	1	11969
791	CCDC24	44457268	44462198	1	4930
792	SLC6A9	44462155	44497134	1	34979
793	KLF17	44584493	44600809	1	16316
794	KLF18	44603493	44607303	1	3810
795	DMAP1	44679143	44686345	1	7202
796	ERI3	44686742	44820951	1	134209
797	ERI3-IT1	44688267	44709955	1	21688
798	SNORA110	44718016	44718231	1	215
799	RNF220	44870832	45117396	1	246564
800	MIR5584	45011165	45011224	1	59
801	TMEM53	45118919	45140280	1	21361
802	SNORD145	45136629	45136728	1	99
803	ARMH1	45140386	45191263	1	50877
804	RNU5F-1	45187458	45187573	1	115
805	RNU5D-1	45196741	45196840	1	99
806	KIF2C	45205509	45233438	1	27929
807	SNORD160	45227707	45227779	1	72
808	RPS8	45241212	45244451	1	3239
809	SNORD55	45241537	45241610	1	73
810	SNORD46	45242164	45242261	1	97
811	SNORD38A	45243514	45243584	1	70
812	SNORD38B	45244062	45244130	1	68
813	BEST4	45249257	45253842	1	4585
814	PLK3	45266049	45271662	1	5613
815	TCTEX1D4	45271582	45272957	1	1375
816	BTBD19	45274154	45279801	1	5647
817	PTCH2	45285516	45308616	1	23100
818	EIF2B3	45316194	45452394	1	136200
819	HECTD3	45468220	45476996	1	8776
820	UROD	45477926	45481247	1	3321
821	ZSWIM5	45482071	45672277	1	190206
822	LINC01144	45769582	45771291	1	1709
823	HPDL	45792567	45794351	1	1784
824	MUTYH	45794914	45806142	1	11228
825	TOE1	45805842	45809645	1	3803
826	TESK2	45809555	45956835	1	147280
827	CCDC163	45959538	45965745	1	6207
828	MMACHC	45965972	45979054	1	13082
829	PRDX1	45976707	45988562	1	11855
830	AKR1A1	46016455	46035723	1	19268
831	NASP	46049660	46084578	1	34918
832	CCDC17	46085716	46089726	1	4010
833	GPBP1L1	46092976	46152205	1	59229
834	RPS15AP10	46111451	46112357	1	906
835	TMEM69	46153853	46160108	1	6255
836	IPP	46159996	46216485	1	56489
837	MAST2	46269279	46501796	1	232517
838	LOC110117498-PIK3R3	46505812	46642160	1	136348
839	PIK3R3	46505812	46640573	1	134761
840	LOC101929626	46599043	46604752	1	5709
841	TSPAN1	46640759	46651634	1	10875
842	P3R3URF	46641159	46642160	1	1001
843	POMGNT1	46654353	46685977	1	31624
844	LURAP1	46669006	46686928	1	17922
845	RAD54L	46713360	46744145	1	30785
846	LRRC41	46744072	46769038	1	24966
847	UQCRH	46769370	46782447	1	13077
848	NSUN4	46805849	46830824	1	24975
849	FAAH	46859989	46879517	1	19528
850	FAAHP1	46899499	46911374	1	11875
851	LINC01398	46912345	46915376	1	3031
852	DMBX1	46955508	46981888	1	26380
853	TMEM275	46997838	47001187	1	3349
854	MKNK1-AS1	47004368	47035927	1	31559
855	KNCN	47011310	47017329	1	6019
856	MKNK1	47023079	47069940	1	46861
857	MOB3C	47073387	47082563	1	9176
858	ATPAF1	47100711	47134099	1	33388
859	TEX38	47137526	47139256	1	1730
860	EFCAB14-AS1	47139708	47157769	1	18061
861	EFCAB14	47140831	47184786	1	43955
862	CYP4B1	47264718	47285085	1	20367
863	CYP4Z2P	47308767	47366147	1	57380
864	CYP4A11	47394860	47407148	1	12288
865	CYP4X1	47427036	47516426	1	89390
866	CYP4Z1	47532903	47583990	1	51087
867	CYP4A22	47603113	47615399	1	12286
868	LINC00853	47644922	47646011	1	1089
869	PDZK1IP1	47649254	47655708	1	6454
870	TAL1	47681962	47698007	1	16045
871	STIL	47715811	47779819	1	64008
872	CMPK1	47799462	47844511	1	45049
873	LINC01389	47846468	47902989	1	56521
874	FOXE3	47881957	47883724	1	1767
875	FOXD2-AS1	47897806	47900313	1	2507
876	FOXD2	47903716	47906363	1	2647
877	TRABD2B	48226200	48463057	1	236857
878	SKINT1L	48567387	48648100	1	80713
879	SLC5A9	48688388	48714310	1	25922
880	SPATA6	48761044	48937880	1	176836
881	AGBL4	48998526	50489626	1	1491100
882	BEND5	49193195	49242641	1	49446
883	AGBL4-AS1	49723083	49734966	1	11883
884	AGBL4-IT1	49839873	49937757	1	97884
885	ELAVL4	50513727	50669444	1	155717
886	DMRTA2	50883222	50889115	1	5893
887	FAF1	50902700	51425939	1	523239
888	CDKN2C	51434367	51440306	1	5939
889	MIR4421	51525509	51525577	1	68
890	MIR6500	51525690	51525775	1	85
891	C1orf185	51567900	51613757	1	45857
892	LINC01562	51660767	51700768	1	40001
893	RNF11	51701945	51739119	1	37174
894	TTC39A	51752930	51810788	1	57858
895	TTC39A-AS1	51795326	51796953	1	1627
896	EPS15	51819935	51984938	1	165003
897	CALR4P	52027538	52049403	1	21865
898	OSBPL9	52082764	52254891	1	172127
899	NRDC	52254866	52344609	1	89743
900	MIR761	52302016	52302074	1	58
901	RAB3B	52373628	52456372	1	82744
902	TXNDC12	52485804	52520863	1	35059
903	KTI12	52497775	52499482	1	1707
904	TXNDC12-AS1	52516590	52518355	1	1765
905	BTF3L4	52521857	52556388	1	34531
906	ZFYVE9	52607761	52812358	1	204597
907	CC2D1B	52816265	52831877	1	15612
908	ORC1	52838501	52870143	1	31642
909	PRPF38A	52870274	52886507	1	16233
910	TUT4	52888948	53018764	1	129816
911	GPX7	53068043	53074723	1	6680
912	SHISAL2A	53098840	53135339	1	36499
913	COA7	53150121	53164019	1	13898
914	ZYG11B	53192125	53293008	1	100883
915	ZYG11A	53308432	53360667	1	52235
916	ECHDC2	53361582	53387446	1	25864
917	SCP2	53392948	53517370	1	124422
918	PODN	53527885	53551166	1	23281
919	SLC1A7	53552855	53608310	1	55455
920	CPT2	53662496	53679869	1	17373
921	CZIB	53679772	53686311	1	6539
922	MAGOH	53692572	53704190	1	11618
923	LOC100507564	53704282	53708455	1	4173
924	LRP8	53708041	53793742	1	85701
925	LINC01771	53793905	53802181	1	8276
926	SLC25A3P1	53904043	53905693	1	1650
927	DMRTB1	53925072	53933160	1	8088
928	GLIS1	53971912	54204837	1	232925
929	NDC1	54231156	54303969	1	72813
930	YIPF1	54317406	54355470	1	38064
931	DIO1	54359860	54376759	1	16899
932	HSPB11	54387234	54411981	1	24747
933	LRRC42	54412023	54433841	1	21818
934	LDLRAD1	54472971	54483859	1	10888
935	TMEM59	54492354	54519246	1	26892
936	TCEANC2	54519281	54578193	1	58912
937	MIR4781	54519752	54519827	1	75
938	CDCP2	54598393	54618854	1	20461
939	CYB5RL	54635331	54665703	1	30372
940	MRPL37	54665840	54691162	1	25322
941	SSBP3	54691105	54872067	1	180962
942	SSBP3-AS1	54702116	54704736	1	2620
943	ACOT11	55013901	55104865	1	90964
944	FAM151A	55074854	55089198	1	14344
945	MROH7	55107413	55175940	1	68527
946	MROH7-TTC4	55107413	55208328	1	100915
947	TTC4	55181495	55208328	1	26833
948	PARS2	55222571	55230196	1	7625
949	TTC22	55245386	55266996	1	21610
950	LEXM	55271736	55307937	1	36201
951	DHCR24	55315300	55352868	1	37568
952	TMEM61	55446301	55457961	1	11660
953	BSND	55464606	55482845	1	18239
954	PCSK9	55505221	55530525	1	25304
955	USP24	55532032	55681037	1	149005
956	LOC100507634	55681081	55683128	1	2047
957	MIR4422HG	55683534	55699850	1	16316
958	MIR4422	55691314	55691396	1	82
959	LINC01753	56381282	56410636	1	29354
960	LINC01755	56410760	56415792	1	5032
961	LINC01767	56880635	56881638	1	1003
962	PLPP3	56960433	57045236	1	84803
963	LOC101929935	57093464	57110991	1	17527
964	PRKAA2	57110987	57181008	1	70021
965	FYB2	57184464	57285077	1	100613
966	C8A	57320470	57383896	1	63426
967	C8B	57394883	57431813	1	36930
968	DAB1	57460451	58716175	1	1255724
969	DAB1-AS1	58326253	58328888	1	2635
970	OMA1	58946391	59012398	1	66007
971	TACSTD2	59041105	59042924	1	1819
972	MYSM1	59120416	59165734	1	45318
973	JUN	59246463	59249719	1	3256
974	LINC01135	59250823	59365384	1	114561
975	LINC01358	59486148	59553919	1	67771
976	HSD52	59597608	59612479	1	14871
977	FGGY	59762485	60228399	1	465914
978	MIR4711	60198899	60198968	1	69
979	LOC101926944	60238467	60254501	1	16034
980	HOOK1	60280621	60341994	1	61373
981	CYP2J2	60358980	60392470	1	33490
982	C1orf87	60456066	60539442	1	83376
983	LINC01748	60981388	61088357	1	106969
984	LOC101926964	61125303	61291256	1	165953
985	NFIA-AS2	61405916	61436448	1	30532
986	NFIA	61542899	61928460	1	385561
987	NFIA-AS1	61714617	61719190	1	4573
988	MGC34796	62119914	62121800	1	1886
989	TM2D1	62146719	62191095	1	44376
990	PATJ	62208152	62629621	1	421469
991	MIR12132	62311747	62311848	1	101
992	MIR3116-1	62544458	62544531	1	73
993	MIR3116-2	62544461	62544528	1	67
994	L1TD1	62660521	62678000	1	17479
995	KANK4	62701837	62785105	1	83268
996	USP1	62901975	62917476	1	15501
997	DOCK7	62920397	63154057	1	233660
998	ANGPTL3	63063191	63071984	1	8793
999	ATG4C	63249803	63331185	1	81382
1000	LINC01739	63466168	63478142	1	11974
1001	LINC00466	63624754	63782928	1	158174
1002	FOXD3-AS1	63786555	63790112	1	3557
1003	FOXD3	63788238	63790799	1	2561
1004	MIR6068	63792596	63792655	1	59
1005	ALG6	63833298	63904223	1	70925
1006	ITGB3BP	63906441	63988944	1	82503
1007	EFCAB7	63989196	64038364	1	49168
1008	DLEU2L	64014651	64016307	1	1656
1009	PGM1	64059082	64125916	1	66834
1010	ROR1	64239688	64647179	1	407491
1011	ROR1-AS1	64560125	64577888	1	17763
1012	UBE2U	64669306	64733050	1	63744
1013	CACHD1	64935812	65158736	1	222924
1014	MIR4794	65045530	65045604	1	74
1015	RAVER2	65210656	65298914	1	88258
1016	JAK1	65298912	65533429	1	234517
1017	LINC01359	65445260	65468159	1	22899
1018	MIR3671	65523438	65523525	1	87
1019	MIR101-1	65524117	65524191	1	74
1020	AK4	65613232	65697828	1	84596
1021	DNAJC6	65730377	65881552	1	151175
1022	LEPR	65886335	66103176	1	216841
1023	LEPROT	65886351	65901690	1	15339
1024	PDE4B	66258193	66840262	1	582069
1025	PDE4B-AS1	66508183	66516401	1	8218
1026	SGIP1	66999044	67216822	1	217778
1027	MIR3117	67094123	67094200	1	77
1028	TCTEX1D1	67218142	67244730	1	26588
1029	INSL5	67263424	67266942	1	3518
1030	WDR78	67278571	67390539	1	111968
1031	MIER1	67390578	67454302	1	63724
1032	SLC35D1	67465033	67519831	1	54798
1033	C1orf141	67557850	67600653	1	42803
1034	IL23R	67632137	67725650	1	93513
1035	IL12RB2	67773047	67862583	1	89536
1036	SERBP1	67873493	67896085	1	22592
1037	GADD45A	68150884	68154017	1	3133
1038	GNG12	68167158	68299150	1	131992
1039	GNG12-AS1	68297971	68668670	1	370699
1040	DIRAS3	68511571	68517314	1	5743
1041	WLS	68564142	68698229	1	134087
1042	MIR1262	68649201	68649293	1	92
1043	RPE65	68894505	68915637	1	21132
1044	DEPDC1	68939835	68962765	1	22930
1045	DEPDC1-AS1	68962359	69004310	1	41951
1046	LINC01707	69521581	69650685	1	129104
1047	LINC01758	69898938	69901092	1	2154
1048	LRRC7	70033017	70610046	1	577029
1049	PIN1P1	70385005	70386000	1	995
1050	LRRC40	70610488	70671262	1	60774
1051	SRSF11	70671379	70718732	1	47353
1052	ANKRD13C	70724682	70820405	1	95723
1053	HHLA3	70820494	70833705	1	13211
1054	CTH	70876901	70905534	1	28633
1055	LINC01788	71172136	71252151	1	80015
1056	PTGER3	71318041	71513499	1	195458
1057	ZRANB2-AS1	71512189	71532865	1	20676
1058	ZRANB2	71528974	71546718	1	17744
1059	MIR186	71533314	71533399	1	85
1060	ZRANB2-AS2	71547007	71703406	1	156399
1061	NEGR1	71861626	72748222	1	886596
1062	NEGR1-IT1	72259915	72302695	1	42780
1063	LINC01360	73771853	73804560	1	32707
1064	LINC02238	74140362	74204325	1	63963
1065	LRRIQ3	74491702	74663860	1	172158
1066	FPGT	74663896	74674386	1	10490
1067	FPGT-TNNI3K	74663896	75010116	1	346220
1068	TNNI3K	74701071	75010110	1	309039
1069	LRRC53	74934664	74978298	1	43634
1070	ERICH3	75033807	75139476	1	105669
1071	ERICH3-AS1	75043114	75091782	1	48668
1072	CRYZ	75171172	75199092	1	27920
1073	TYW3	75198836	75232360	1	33524
1074	LHX8	75594119	75627218	1	33099
1075	SLC44A5	75670160	76081848	1	411688
1076	ACADM	76190032	76229363	1	39331
1077	DLSTP1	76207687	76210698	1	3011
1078	RABGGTB	76251879	76260775	1	8896
1079	SNORD45C	76252757	76252834	1	77
1080	SNORD45A	76253574	76253657	1	83
1081	SNORD45B	76255162	76255232	1	70
1082	MSH4	76262567	76378926	1	116359
1083	ASB17	76384558	76398089	1	13531
1084	LOC101927342	76477009	76485041	1	8032
1085	ST6GALNAC3	76540431	77103001	1	562570
1086	LINC02567	77223809	77244952	1	21143
1087	ST6GALNAC5	77333165	77533231	1	200066
1088	MIR7156	77525828	77525887	1	59
1089	PIGK	77554675	77685115	1	130440
1090	AK5	77747704	78025651	1	277947
1091	ZZZ3	78028101	78149112	1	121011
1092	USP33	78161674	78225564	1	63890
1093	MIGA1	78245309	78345225	1	99916
1094	NEXN-AS1	78347033	78355224	1	8191
1095	NEXN	78354200	78409578	1	55378
1096	FUBP1	78409740	78444756	1	35016
1097	DNAJB4	78444842	78483648	1	38806
1098	GIPC2	78510654	78604126	1	93472
1099	MGC27382	78695283	78835147	1	139864
1100	PTGFR	78956659	79006386	1	49727
1101	IFI44L	79086133	79111830	1	25697
1102	IFI44	79115474	79129763	1	14289
1103	ADGRL4	79355449	79472415	1	116966
1104	LINC01781	81001440	81112473	1	111033
1105	ADGRL2	81771877	82459616	1	687739
1106	LOC101927434	81979565	82023387	1	43822
1107	LINC01362	83368866	83632498	1	263632
1108	LINC01361	83439566	83451891	1	12325
1109	LINC01712	83911737	83920454	1	8717
1110	LINC01725	84041471	84326679	1	285208
1111	LOC101927560	84267199	84326229	1	59030
1112	TTLL7	84330707	84464815	1	134108
1113	PRKACB	84543658	84704181	1	160523
1114	SAMD13	84764221	84816481	1	52260
1115	UOX	84830641	84850484	1	19843
1116	DNASE2B	84864215	84880691	1	16476
1117	RPF1	84944949	84964035	1	19086
1118	GNG5	84964008	84972264	1	8256
1119	SPATA1	84972069	85022178	1	50109
1120	CTBS	85015294	85040123	1	24829
1121	LINC01461	85063647	85086714	1	23067
1122	LINC01555	85093913	85100703	1	6790
1123	SSX2IP	85109390	85156151	1	46761
1124	LPAR3	85277285	85358889	1	81604
1125	MCOLN2	85391266	85462796	1	71530
1126	MCOLN3	85483765	85514223	1	30458
1127	WDR63	85527981	85598821	1	70840
1128	MIR4423	85599477	85599556	1	79
1129	SYDE2	85622575	85666699	1	44124
1130	C1orf52	85715636	85725345	1	9709
1131	BCL10	85731460	85742315	1	10855
1132	LOC646626	85742041	85743771	1	1730
1133	DDAH1	85784168	86043883	1	259715
1134	CCN1	86046444	86049632	1	3188
1135	ZNHIT6	86115100	86174116	1	59016
1136	COL24A1	86194916	86622667	1	427751
1137	ODF2L	86812507	86862025	1	49518
1138	MIR7856	86823315	86823370	1	55
1139	CLCA2	86889854	86922236	1	32382
1140	CLCA1	86934610	86965942	1	31332
1141	CLCA4	87012761	87046432	1	33671
1142	CLCA4-AS1	87036864	87170176	1	133312
1143	CLCA3P	87099959	87121059	1	21100
1144	SH3GLB1	87170253	87213867	1	43614
1145	SELENOF	87328128	87380260	1	52132
1146	HS2ST1	87380318	87575665	1	195347
1147	LINC01140	87595448	87634886	1	39438
1148	LINC02801	87678352	87717014	1	38662
1149	LMO4	87794563	87814606	1	20043
1150	LINC01364	87819210	87837338	1	18128
1151	PKN2-AS1	89003196	89150887	1	147691
1152	PKN2	89149827	89301938	1	152111
1153	GTF2B	89318316	89357250	1	38934
1154	KYAT3	89386727	89458431	1	71704
1155	RBMXL1	89445139	89458643	1	13504
1156	GBP3	89472360	89488549	1	16189
1157	GBP1	89518004	89530891	1	12887
1158	GBP2	89571816	89591797	1	19981
1159	GBP7	89597426	89641686	1	44260
1160	GBP4	89646828	89664625	1	17797
1161	GBP5	89724634	89738543	1	13909
1162	LOC729930	89754941	89756045	1	1104
1163	GBP6	89829436	89853719	1	24283
1164	GBP1P1	89873238	89890493	1	17255
1165	LRRC8B	89990388	90063420	1	73032
1166	LRRC8C-DT	90090408	90098453	1	8045
1167	LRRC8C	90098679	90185090	1	86411
1168	LRRC8D	90286591	90402170	1	115579
1169	GEMIN8P4	90458824	90460525	1	1701
1170	ZNF326	90460669	90501092	1	40423
1171	SNORD3G	91123307	91123520	1	213
1172	BARHL2	91177096	91182859	1	5763
1173	LINC02609	91248541	91317195	1	68654
1174	LINC01763	91317316	91320456	1	3140
1175	ZNF644	91380857	91487812	1	106955
1176	HFM1	91726323	91870394	1	144071
1177	CDC7	91966404	91991321	1	24917
1178	TGFBR3	92145900	92371559	1	225659
1179	BRDT	92414928	92479985	1	65057
1180	EPHX4	92495542	92529095	1	33553
1181	SETSIP	92539993	92541029	1	1036
1182	BTBD8	92545902	92650280	1	104378
1183	C1orf146	92683472	92711370	1	27898
1184	GLMN	92711955	92764566	1	52611
1185	RPAP2	92764616	92867613	1	102997
1186	GFI1	92938600	92952482	1	13882
1187	EVI5	92974253	93257967	1	283714
1188	RPL5	93297543	93307481	1	9938
1189	DIPK1A	93298286	93427079	1	128793
1190	SNORD21	93302846	93302940	1	94
1191	SNORA66	93306276	93306408	1	132
1192	MTF2	93544792	93604638	1	59846
1193	TMED5	93615299	93645970	1	30671
1194	CCDC18	93646273	93744287	1	98014
1195	CCDC18-AS1	93775666	93811368	1	35702
1196	DR1	93811464	93835050	1	23586
1197	FNBP1L	93913675	94020218	1	106543
1198	BCAR3	94027298	94312775	1	285477
1199	BCAR3-AS1	94057525	94065587	1	8062
1200	MIG7	94218480	94240939	1	22459
1201	MIR760	94312388	94312467	1	79
1202	DNTTIP2	94331840	94344762	1	12922
1203	GCLM	94350756	94375154	1	24398
1204	ABCA4	94458390	94586704	1	128314
1205	ARHGAP29	94634461	94713302	1	78841
1206	ABCD3	94883945	94984219	1	100274
1207	F3	94994732	95007413	1	12681
1208	MIR12133	95009258	95009335	1	77
1209	SLC44A3-AS1	95081911	95285788	1	203877
1210	MIR378G	95211416	95211456	1	40
1211	SLC44A3	95285913	95360802	1	74889
1212	CNN3	95362505	95392779	1	30274
1213	LOC729970	95393584	95428826	1	35242
1214	ALG14	95439961	95538507	1	98546
1215	ALG14-AS1	95527152	95533101	1	5949
1216	TLCD4	95558073	95663161	1	105088
1217	TLCD4-RWDD3	95583479	95710509	1	127030
1218	LOC101928118	95628775	95699538	1	70763
1219	RWDD3	95699711	95712781	1	13070
1220	LINC01760	95776484	95783819	1	7335
1221	LINC01650	95816807	95817663	1	856
1222	LINC01761	95940293	95944912	1	4619
1223	LINC02607	95975672	95981020	1	5348
1224	LINC02790	96457624	96488436	1	30812
1225	LINC01787	96719625	96839681	1	120056
1226	PTBP2	97187340	97289295	1	101955
1227	DPYD	97543300	98386590	1	843290
